HR Name HD Vmag B-V SpType ra_dec
72 "" 1461 6.46 0.68 G0V 4.674166666666666,-8.052777777777777
73 "" 1483 6.33 1.21 K2III 4.677499999999999,-43.235277777777775
74 "8Iot Cet" 1522 3.56 1.22 K1.5III 4.857083333333333,-8.823888888888888
75 "" 1527 6.33 1.18 K1III 4.923333333333333,40.729722222222215
76 "" 1561 6.52 "" "A0V s" 5.021666666666666,48.86527777777777
77 "Zet Tuc" 1581 4.23 0.58 F9V 5.017916666666666,-64.87472222222222
78 "" 1606 5.90 -0.10 B7V 5.101666666666666,30.935833333333328
79 "" 1632 5.79 1.59 K5III 5.189583333333332,32.91138888888889
80 "41    Psc" 1635 5.37 1.34 gK3 5.149583333333332,8.190277777777776
81 "" 1663 6.56 "" A0V 5.227083333333333,10.976944444444444
82 "27Rho And" 1671 5.18 0.42 F5III 5.280416666666666,37.96861111111111
83 "Pi  Tuc" 1685 5.51 -0.05 B9V 5.1625,-69.62499999999999
84 "Iot Scl" 1737 5.18 1.00 G5III 5.379999999999999,-28.981666666666662
85 "" 1760 5.12 1.82 M5IIe 5.442916666666666,-20.057777777777776
86 "42    Psc" 1796 6.23 1.22 K3III 5.606249999999999,13.482499999999998
87 "" 1801 5.97 1.40 K3III 5.369166666666666,-77.42694444444443
88 "9    Cet" 1835 6.39 0.66 G2V 5.715833333333332,-12.209444444444443
89 "" 1909 6.55 0.00 B9IVMn 5.802499999999999,-31.036111111111108
90 "" 1967 7.39 1.97 S6.5IIIeZr6Ti2 6.008333333333333,38.57722222222222
91 "" 1976 5.57 -0.12 B5IV 6.0649999999999995,52.019999999999996
93 "12    Cas" 2011 5.40 0.00 B9III 6.197916666666666,61.831111111111106
94 "" 2023 6.07 1.22 K1III 6.123749999999999,-2.2191666666666663
96 "" 2054 5.74 -0.06 B9IV 6.2766666666666655,53.046944444444435
97 "44    Psc" 2114 5.77 0.86 G5III 6.350833333333332,1.939722222222222
98 "Bet Hyi" 2151 2.80 0.62 G2IV 6.437916666666665,-77.25416666666666
99 "Alp Phe" 2261 2.39 1.09 K0III 6.570833333333333,-42.30611111111111
100 "Kap Phe" 2262 3.94 0.17 A7V 6.550833333333332,-43.67999999999999
101 "10    Cet" 2273 6.19 0.90 G8III 6.655833333333333,-0.049722222222222216
102 "" 2363 5.98 1.03 G8III 6.811249999999999,-25.547222222222217
103 "47    Psc" 2411 5.06 1.65 M3III 7.012083333333332,17.893055555555552
104 "" 2421 5.17 0.03 "A2V s" 7.057083333333332,44.39444444444444
105 "Eta Scl" 2429 4.81 1.64 M4III 6.982083333333333,-33.00722222222222
106 "48    Psc" 2436 6.06 1.58 K5III 7.052916666666666,16.444999999999997
107 "" 2454 6.04 0.43 "F6Va vw" 7.083749999999999,10.18972222222222
108 "" 2475 6.43 0.59 G0V 7.087916666666666,-20.334999999999997
109 "" 2490 5.43 1.56 M0III 7.109999999999999,-39.91499999999999
110 "" 2507 6.26 0.92 G5III 7.235833333333332,36.9
111 "" 2529 6.26 1.09 K0III 7.1795833333333325,-50.532777777777774
112 "" 2589 6.21 0.84 K0IV 7.729166666666666,77.01944444444443
113 "" 2626 5.94 0.01 B9IIIn 7.582916666666666,59.97722222222222
114 "28    And" 2628 5.23 0.24 A7III 7.530416666666666,29.75166666666666
115 "" 2630 6.14 0.37 F2III 7.466249999999999,-14.864166666666664
116 "" 2632 6.57 1.34 K4III 7.453749999999999,-32.11666666666666
117 "12    Cet" 2637 5.72 1.56 M0III 7.509999999999999,-3.9572222222222218
118 "" 2696 5.19 0.12 A5Vn 7.594583333333333,-23.787777777777773
119 "" 2724 6.19 0.33 F2III 7.615833333333333,-40.93944444444444
120 "" 2726 5.69 0.35 F2V 7.608749999999999,-48.214999999999996
121 "13    Cas" 2729 6.18 -0.10 B6V 7.855416666666666,66.51944444444443
122 "" 2767 5.87 1.14 K1III 7.856666666666666,33.58166666666666
123 "14Lam Cas" 2772 4.73 -0.10 B8Vn 7.9433333333333325,54.52222222222222
124 "" 2774 5.60 1.15 K2III 7.921666666666666,52.83944444444444
125 Lam1Phe 2834 4.77 0.02 A0V 7.854166666666666,-48.8036111111111
126 Bet1Tuc 2884 4.37 -0.07 B9V 7.886249999999999,-62.958055555555546
127 Bet2Tuc 2885 4.54 0.15 A2V+A7V 7.889999999999999,-62.96583333333332
128 "" 2888 6.70 -0.01 A1Vn 8.111666666666666,43.494722222222215
129 "" 2904 6.42 -0.01 A0Vn 8.330416666666666,70.98166666666665
130 "15Kap Cas" 2905 4.16 0.14 B1Ia 8.249999999999998,62.93166666666666
131 "52    Psc" 2910 5.38 1.08 K0III 8.147916666666665,20.29444444444444
132 "51    Psc" 2913 5.67 0.00 B9.5V 8.099166666666665,6.955555555555555
133 "" 2924 6.67 "" A2IV 8.143749999999999,27.580555555555552
134 "" 2942 6.30 1.00 K0III 8.204583333333332,28.280277777777773
135 "" 2952 5.93 1.04 K0III 8.293333333333333,54.894999999999996
136 Bet3Tuc 3003 5.09 0.04 A0V 8.1825,-63.0311111111111
137 "16    Cas" 3038 6.48 -0.08 B9III 8.603749999999998,66.75027777777777
138 "" 3059 5.55 1.27 K2III 8.421249999999999,-29.55833333333333
139 "The Tuc" 3112 6.13 0.23 A7IV 8.347083333333332,-71.2661111111111
140 "" 3158 5.57 0.47 F3IV-V 8.615833333333333,-52.373055555555545
141 "" 3166 6.40 "" K0 8.730416666666665,13.371111111111109
142 "13    Cet" 3196 5.20 0.56 F8V 8.812083333333332,-3.592777777777777
143 "14    Cet" 3229 5.93 0.44 F5IV 8.886666666666665,-0.5055555555555555
144 "" 3240 5.08 -0.11 B7III 9.034583333333332,54.168611111111105
145 "" 3268 6.41 0.52 F7V 8.977916666666665,13.206666666666665
146 "" 3283 5.79 0.29 A4III 9.11375,60.3261111111111
147 Lam2Phe 3302 5.51 0.44 F6V 8.921249999999999,-48.000833333333325
148 "" 3303 6.06 1.01 K0IV 8.889166666666666,-54.82194444444444
149 "" 3322 6.50 -0.09 B8IIIpHgMn: 9.083333333333332,27.25472222222222
150 "" 3325 6.45 1.06 G9III 9.0125,-14.97361111111111
151 "" 3326 6.06 0.29 A6pSr 9.028749999999999,-22.842499999999998
152 "" 3346 5.13 1.60 K5-M0III 9.194166666666666,44.488611111111105
153 "17Zet Cas" 3360 3.66 -0.20 B2IV 9.242916666666666,53.896944444444436
154 "29Pi  And" 3369 4.36 -0.14 B5V 9.220416666666665,33.71944444444444
155 "53    Psc" 3379 5.89 -0.15 B2.5IV 9.197083333333332,15.231666666666666
156 "" 3411 6.47 "" K2III 9.28,24.014166666666664
157 "" 3421 5.48 0.88 G2.5IIa 9.337916666666665,35.39944444444444
158 "" 3440 6.40 0.55 dF6 9.947083333333332,82.49388888888888
159 "" 3443 5.57 0.72 G8V 9.336249999999998,-24.76722222222222
160 "" 3444 6.42 1.26 K2-3III 9.155833333333332,-65.12472222222222
161 "" 3457 6.39 1.33 K4III 9.377083333333331,3.135277777777777
162 "" 3488 6.41 1.00 K0II-IIICNIV 9.325416666666666,-54.394166666666656
163 "30Eps And" 3546 4.37 0.87 G6IIIFe-3CH1 9.638749999999998,29.311666666666664
164 "" 3574 5.43 1.64 K7III 9.791249999999998,49.35444444444444
165 "31Del And" 3627 3.27 1.28 K3III 9.832083333333332,30.86083333333333
166 "54    Psc" 3651 5.87 0.85 K0+V 9.840833333333332,21.250555555555554
167 "55    Psc" 3690 5.36 1.16 K0III+F3V 9.981666666666666,21.43833333333333
168 "18Alp Cas" 3712 2.23 1.17 K0IIIa 10.127083333333331,56.53722222222221
169 "" 3719 6.85 0.11 A1m 9.669999999999998,-73.1372222222222
170 "" 3735 6.69 0.51 F8V 9.991249999999999,-33.96166666666666
171 "" 3750 6.01 1.14 K1IIICNII 9.966666666666665,-44.79666666666666
172 "" 3794 6.49 0.92 G5 10.119166666666665,-16.51694444444444
173 "" 3795 6.14 0.70 G3V 10.137083333333331,-23.804444444444442
174 "" 3807 5.91 1.10 K0III 10.176666666666666,-4.3519444444444435
175 "32    And" 3817 5.33 0.89 G8III 10.28,39.458611111111104
176 "" 3823 5.89 0.55 G1V 10.11,-59.454444444444434
177 "" 3856 5.83 1.04 G9III-IV 10.514166666666664,66.1475
178 "" 3883 6.04 0.26 A7m 10.399999999999999,24.629166666666663
179 "19Xi  Cas" 3901 4.80 -0.11 B2V 10.51625,50.512499999999996
180 "Mu  Phe" 3919 4.59 0.97 G8III 10.331666666666665,-46.084999999999994
181 "" 3924 6.17 -0.01 B9.5III 10.629583333333333,58.75333333333332
183 "Xi  Phe" 3980 5.70 0.20 ApSrEuCr 10.443333333333332,-56.50166666666666
184 "20Pi  Cas" 4058 4.94 0.18 A5V 10.867083333333332,47.024722222222216
185 Lam1Scl 4065 6.06 -0.03 A0V 10.678749999999999,-38.46333333333333
186 "" 4088 5.98 1.32 K5III 10.674166666666665,-60.262499999999996
187 "Rho Tuc" 4089 5.39 0.50 F6V 10.618333333333332,-65.46805555555555
188 "16Bet Cet" 4128 2.04 1.02 G9.5IIICH-1 10.897499999999999,-17.986666666666665
189 "" 4142 5.67 -0.12 B5V 11.11,47.86416666666666
190 "" 4145 6.02 1.10 K2III-IV 10.959166666666665,-12.011666666666665
191 "Eta Phe" 4150 4.36 0.00 A0IV 10.838333333333331,-57.46305555555555
192 "21    Cas" 4161 5.66 0.05 A2IV 11.412499999999998,74.98805555555555
193 "22Omi Cas" 4180 4.54 -0.07 B5IIIe 11.181249999999999,48.28444444444444
194 17Phi1Cet 4188 4.76 1.01 K0III 11.0475,-10.609444444444444
195 Lam2Scl 4211 5.90 1.16 K1III 11.050416666666665,-38.42166666666666
196 "" 4222 5.42 0.04 "A2V s" 11.321666666666665,55.22166666666666
197 "" 4247 5.24 0.33 F1III-IV 11.184999999999999,-22.006111111111107
198 "" 4293 5.94 0.28 F0V 11.237916666666665,-42.67666666666666
199 "" 4294 6.07 0.44 F5III-IV 11.134583333333332,-62.49777777777777
200 "" 4295 6.33 "" F3V 11.662499999999998,69.32499999999999
201 "" 4301 6.15 1.62 M0III 11.350416666666666,-4.629166666666666
202 "" 4304 6.15 0.53 F7III 11.249999999999998,-53.714999999999996
203 "18    Cet" 4307 6.15 0.61 G0V 11.369583333333331,-12.880833333333332
204 "" 4321 6.52 "" A2III 11.562916666666665,55.30527777777777
205 "" 4335 6.05 -0.07 B9.5IIIpHgMnCr 11.545416666666664,44.86138888888888
206 "" 4338 6.47 0.31 F1IVn 11.423749999999998,-16.424166666666665
207 "" 4362 6.39 1.09 G0Ib 11.676666666666666,59.57444444444444
208 "23    Cas" 4382 5.41 -0.08 B8III 11.942083333333331,74.8475
209 "" 4391 5.80 0.64 G1V 11.439999999999998,-47.55166666666666
210 "" 4398 5.50 0.98 G3V 11.549166666666665,-22.52194444444444
211 "57    Psc" 4408 5.38 1.65 M4IIIa 11.6375,15.475555555555554
212 "" 4440 5.87 1.01 K0IV 12.037916666666666,72.675
213 "58    Psc" 4482 5.50 0.97 G8II 11.756249999999998,11.973888888888887
214 "59    Psc" 4490 6.13 0.27 F0Vn 11.806666666666665,19.578888888888887
215 "34Zet And" 4502 4.06 1.12 K1IIe 11.834583333333331,24.26722222222222
216 "60    Psc" 4526 5.99 0.94 G8III 11.848333333333331,6.740833333333333
217 "61    Psc" 4568 6.54 0.50 F8V 11.978333333333332,20.925277777777776
218 "" 4585 5.70 1.30 K3III 11.930416666666666,-18.061388888888885
219 "24Eta Cas" 4614 3.44 0.57 F9V+dM0 12.274999999999999,57.81583333333332
220 "" 4622 5.57 -0.06 B9V 12.004583333333331,-21.722499999999997
221 "62    Psc" 4627 5.93 1.10 G8III 12.072499999999998,7.299999999999999
222 "" 4628 5.75 0.88 K2V 12.095833333333331,5.280555555555555
223 "25Nu  Cas" 4636 4.89 -0.11 B9III 12.208749999999998,50.96833333333333
224 "63Del Psc" 4656 4.43 1.50 K4IIIb 12.170833333333333,7.584999999999999
225 "64    Psc" 4676 5.07 0.51 F8V 12.244583333333331,16.94055555555555
226 "35Nu  And" 4727 4.53 -0.15 B5V+F8V 12.453333333333331,41.07888888888888
227 "" 4730 5.59 1.30 K5III 12.356666666666666,-13.561388888888887
228 "" 4732 5.90 0.95 K2III 12.307916666666666,-24.136388888888884
229 "" 4737 6.27 0.90 G8III 12.236249999999998,-46.69777777777777
230 "65    Psc" 4757 7.00 0.36 F4III 12.469999999999999,27.71083333333333
231 "65    Psc" 4758 7.10 "" F5III 12.471666666666666,27.710277777777772
232 "" 4772 6.28 0.13 A3V 12.389166666666664,-23.361666666666665
233 "" 4775 5.39 0.49 G0III-IV+B9.5V 12.681666666666665,64.24749999999999
234 "" 4778 6.15 0.01 A0pCr 12.576249999999998,45.002222222222215
235 19Phi2Cet 4813 5.19 0.50 F7IV-V 12.531666666666665,-10.644444444444444
236 "Lam Hyi" 4815 5.07 1.37 K5III 12.147499999999999,-74.92333333333332
237 "" 4817 6.07 1.88 K2Ib-IICN-2 12.818333333333332,61.805833333333325
238 "" 4818 6.39 0.28 F2IV 12.739166666666666,51.50805555555555
239 "" 4849 6.48 0.29 A9-F0III 12.515416666666665,-43.394722222222214
240 "" 4853 5.62 0.09 A4V 13.721249999999998,83.70722222222221
241 "" 4881 6.21 "" B9.5V 12.890416666666665,51.5711111111111
242 "Rho Phe" 4919 5.22 0.36 F2III 12.671666666666665,-50.98694444444444
243 "" 4928 6.37 1.07 K0III 12.826249999999998,3.3849999999999993
244 "" 5015 4.82 0.53 F8V 13.267083333333332,61.12416666666666
245 "" 5042 6.90 0.35 F2V+F5V 12.967083333333331,-43.70916666666666
246 "" 5066 6.69 0.02 A2V 13.222499999999998,38.54861111111111
247 "" 5098 5.46 1.24 K2III 13.169166666666666,-24.00583333333333
248 "20    Cet" 5112 4.77 1.57 M0III 13.252083333333331,-1.1441666666666666
249 "" 5118 6.06 1.14 gK3 13.367499999999998,37.41805555555555
250 "" 5128 6.27 0.19 A5m 13.448333333333332,52.68916666666666
251 "" 5156 6.46 0.44 F6IV-V 13.301666666666664,-24.776944444444442
252 Lam1Tuc 5190 6.22 0.56 F7IV-V 13.101249999999999,-69.50444444444443
253 26Ups1Cas 5234 4.83 1.21 K2III 13.750416666666665,58.97277777777777
254 "66    Psc" 5267 5.74 -0.01 A1VN 13.646666666666665,19.188333333333333
255 "21    Cet" 5268 6.16 0.92 G5IV 13.573333333333332,-8.740833333333333
256 "" 5273 6.27 1.68 M2.5IIIa 13.771666666666665,48.6786111111111
257 "" 5276 5.70 1.56 M4III 13.407916666666665,-62.87138888888888
258 "36    And" 5286 5.47 1.00 K1IV 13.741666666666665,23.62833333333333
259 "" 5316 6.20 1.62 M4IIIab 13.811249999999998,24.55694444444444
260 "" 5343 6.21 1.37 K3III 14.053749999999997,57.99666666666666
261 "" 5357 6.37 0.38 F4III 14.231666666666666,68.7761111111111
262 "67    Psc" 5382 6.09 0.14 A5IV 13.993749999999999,27.20944444444444
263 "" 5384 5.85 1.52 K5III 13.926666666666664,-7.347222222222221
264 "27Gam Cas" 5394 2.47 -0.15 B0IVe 14.177083333333332,60.71666666666666
265 28Ups2Cas 5395 4.63 0.96 G8IIIbFe-0.5 14.165833333333332,59.1811111111111
266 "" 5408 5.55 -0.07 B9IVn 14.196249999999997,60.36277777777777
267 22Phi3Cet 5437 5.31 1.52 K4III 14.006249999999998,-11.266666666666666
268 "" 5445 6.10 1.67 M0III 13.981249999999998,-27.775555555555552
269 "37Mu  And" 5448 3.87 0.13 A5V 14.18833333333333,38.49944444444444
270 Lam2Tuc 5457 5.45 1.09 K2III 13.751249999999999,-69.52694444444444
271 "38Eta And" 5516 4.42 0.94 G8IIIb 14.301666666666664,23.417499999999997
272 "" 5526 6.12 1.02 K2III 14.415416666666665,45.839722222222214
273 "" 5550 5.97 -0.02 A0III 14.629583333333331,66.35222222222221
274 "68    Psc" 5575 5.42 1.08 gG6 14.459166666666665,28.992222222222217
275 "" 5608 5.98 1.00 K0 14.559166666666664,33.95083333333333
276 "" 5612 6.32 0.89 G8III 14.477083333333331,13.695833333333331
277 "" 5641 6.37 0.09 A2V 14.578749999999998,21.40444444444444
278 "" 5715 6.39 0.13 A4IV 15.129166666666665,70.98305555555555
279 23Phi4Cet 5722 5.61 0.97 G7III 14.682916666666666,-11.379999999999999
280 "Alp Scl" 5737 4.31 -0.16 B7IIIp 14.651666666666666,-29.357499999999995
281 "" 5771 6.23 0.10 Am 14.593333333333332,-60.69638888888888
282 "" 5788 6.84 "" A2Vn 15.014166666666664,44.71111111111111
283 "" 5789 6.04 -0.01 B9.5Vn 15.014999999999999,44.713333333333324
284 "" 5820 6.11 1.67 M2III 14.957083333333332,6.483055555555555
285 "" 5848 4.25 1.21 K2II-III 17.186249999999998,86.25694444444443
286 "" 5914 6.46 0.11 A3V 23.459999999999997,89.01555555555555
287 "" 6028 6.47 "" A3V 15.576666666666664,51.035
288 "Xi  Scl" 6055 5.59 1.18 K0III 15.326249999999998,-38.916666666666664
289 "" 6114 6.45 0.25 A9IV 15.756249999999998,47.37611111111111
290 "39    And" 6116 5.98 0.16 A5m 15.726249999999999,41.34499999999999
291 "69Sig Psc" 6118 5.50 -0.05 B9.5V 15.704583333333332,31.80444444444444
292 "" 6130 5.92 0.49 F0II 15.904166666666665,61.07499999999999
293 "Sig Scl" 6178 5.50 0.08 A2V 15.609999999999998,-31.55194444444444
294 "71Eps Psc" 6186 4.28 0.96 K0III 15.735833333333332,7.889999999999999
295 "Ome Phe" 6192 6.11 0.94 G8III 15.507499999999999,-57.00249999999999
296 "25    Cet" 6203 5.43 1.11 K0III-IV 15.76083333333333,-4.836666666666666
297 "" 6210 5.84 0.54 F6V 16.081666666666663,61.580277777777766
298 "" 6211 5.99 1.47 K2 16.009999999999998,52.502222222222215
299 "" 6245 5.36 0.90 G8III 15.704999999999998,-46.397499999999994
300 "" 6269 6.29 0.93 G5IV 15.82333333333333,-29.52583333333333
301 "26    Cet" 6288 6.04 0.27 F1V 15.954166666666664,1.3666666666666665
302 "" 6300 6.54 -0.08 B3V 16.194999999999997,51.00999999999999
303 "" 6301 6.19 0.43 F7IV-V 16.115,29.658611111111107
304 "" 6311 6.21 1.64 M2III 15.678749999999997,-65.4561111111111
305 "" 6314 6.72 0.31 F0Vn 16.151666666666664,39.9911111111111
306 "" 6319 6.25 1.12 gK2 19.05625,87.14527777777776
307 "73    Psc" 6386 6.00 1.51 gK5 16.219166666666666,5.6563888888888885
308 "72    Psc" 6397 5.68 0.41 F4II-III 16.272499999999997,14.94611111111111
309 "" 6416 6.54 0.19 A5Vn 16.595,62.761666666666656
310 74Psi1Psc 6456 5.34 -0.03 A1Vn 16.420416666666664,21.47333333333333
311 74Psi1Psc 6457 5.56 -0.07 A0Vn 16.42375,21.465277777777775
312 "" 6473 6.29 "" sgG6 17.301249999999996,80.01166666666666
313 "77    Psc" 6479 6.35 0.38 F3V 16.455,4.908333333333332
314 "77    Psc" 6480 7.25 0.49 F6V 16.464166666666664,4.909444444444444
315 "27    Cet" 6482 6.12 1.01 K0III 16.403333333333332,-9.979166666666666
316 "" 6497 6.43 1.18 K2III 16.750833333333333,56.934999999999995
317 "28    Cet" 6530 5.58 0.01 A1V 16.52125,-9.839444444444442
318 "" 6540 6.38 "" K2III 16.789583333333333,53.49833333333333
319 "75    Psc" 6557 6.12 0.96 G8III 16.639999999999997,12.95611111111111
320 "" 6559 6.14 1.09 G8-K0III 16.532083333333333,-23.992499999999996
321 "30Mu  Cas" 6582 5.17 0.69 G5Vb 17.06833333333333,54.92027777777777
322 "Bet Phe" 6595 3.31 0.89 G8III 16.520833333333332,-46.7186111111111
323 "" 6619 6.61 0.14 A1V 16.610416666666666,-35.66083333333333
324 "41    And" 6658 5.03 0.11 A3m 17.003749999999997,43.94194444444444
325 "" 6668 6.37 0.23 A7V 16.80458333333333,-23.996388888888887
326 "" 6676 5.79 -0.01 B8V 17.138749999999998,58.2636111111111
327 "78    Psc" 6680 6.25 0.40 F5IV 17.005416666666665,32.01222222222222
328 79Psi2Psc 6695 5.55 0.13 A3V 16.98833333333333,20.739166666666662
329 "30    Cet" 6706 5.82 0.43 F7IV 16.9425,-9.785555555555554
330 "80    Psc" 6763 5.52 0.34 F0III-IV 17.092499999999998,5.649722222222222
331 "Ups Phe" 6767 5.21 0.16 A3IV 16.94958333333333,-41.48694444444444
332 "Iot Tuc" 6793 5.37 0.88 G5III 16.827916666666663,-61.77527777777777
333 "" 6798 5.64 0.01 A3V 18.06958333333333,79.67388888888888
334 "31Eta Cet" 6805 3.45 1.16 K1.5IIICN1Fe0.5 17.147499999999997,-10.18222222222222
335 "42Phi And" 6811 4.25 -0.07 B7Ve 17.375833333333333,47.241944444444435
336 "31    Cas" 6829 5.29 -0.02 A0Vnn 17.663749999999997,68.7786111111111
337 "43Bet And" 6860 2.06 1.58 M0+IIIa 17.432916666666664,35.62055555555555
338 "Zet Phe" 6882 3.92 -0.08 B6V+B9V 17.096249999999998,-55.24583333333332
339 81Psi3Psc 6903 5.55 0.69 G0III 17.455,19.65861111111111
340 "44    And" 6920 5.65 0.60 F8V 17.57833333333333,42.08138888888888
341 "" 6953 5.80 1.47 K7III 17.58083333333333,25.457777777777775
342 "" 6960 5.55 -0.07 B9.5V 17.856666666666666,64.20277777777777
343 "33The Cas" 6961 4.33 0.17 A7V 17.77583333333333,55.149722222222216
344 "" 6966 6.06 1.49 M0III 17.547916666666666,15.674166666666665
345 "32    Cas" 6972 5.57 -0.09 B9IV 17.9225,65.01888888888888
346 "32    Cet" 6976 6.40 1.04 K0III 17.549999999999997,-8.90611111111111
347 "33    Cet" 7014 5.95 1.51 K4III 17.639999999999997,2.445555555555555
348 "45    And" 7019 5.81 -0.10 B7III-IV 17.792916666666663,37.72416666666666
349 "82    Psc" 7034 5.16 0.23 F0V 17.778333333333332,31.42472222222222
350 "" 7082 6.41 0.89 G6II-III 17.53083333333333,-57.694444444444436
351 "84Chi Psc" 7087 4.66 1.03 G8.5III-IIIa 17.86333333333333,21.034722222222218
352 "83Tau Psc" 7106 4.51 1.09 K0.5IIIb 17.915,30.089722222222218
353 "34    Cet" 7147 5.94 1.40 K4III 17.93125,-2.251111111111111
354 "" 7157 6.41 0.01 B9V 18.291249999999998,61.705833333333324
